time,data
2025-12-02T03:52:52.180Z,25.235882
2025-12-02T03:52:52.580Z,25.235882
2025-12-02T03:52:52.883Z,25.235882
2025-12-02T03:52:53.480Z,25.28294
2025-12-02T03:52:53.791Z,25.28294
2025-12-02T03:52:53.937Z,25.28294
2025-12-02T03:52:54.291Z,25.329998
2025-12-02T03:52:54.884Z,25.141764
2025-12-02T03:52:55.282Z,25.377058
2025-12-02T03:52:55.486Z,25.329998
2025-12-02T03:52:55.692Z,25.424116
2025-12-02T03:52:56.290Z,25.235882
2025-12-02T03:52:56.446Z,25.329998
2025-12-02T03:52:56.741Z,25.28294
2025-12-02T03:52:57.095Z,25.329998
2025-12-02T03:52:57.696Z,25.28294
2025-12-02T03:52:58.095Z,25.235882
2025-12-02T03:52:58.295Z,25.188824
2025-12-02T03:52:58.504Z,25.235882
2025-12-02T03:52:58.849Z,25.28294
2025-12-02T03:52:59.204Z,25.235882
2025-12-02T03:52:59.801Z,25.28294
2025-12-02T03:53:00.103Z,25.329998
2025-12-02T03:53:00.502Z,25.188824
2025-12-02T03:53:00.650Z,25.235882
2025-12-02T03:53:00.958Z,25.28294
2025-12-02T03:53:01.313Z,25.329998
2025-12-02T03:53:01.907Z,25.235882
2025-12-02T03:53:02.108Z,25.188824
2025-12-02T03:53:02.610Z,25.188824
2025-12-02T03:53:02.813Z,25.28294
2025-12-02T03:53:03.068Z,25.329998
2025-12-02T03:53:03.421Z,25.28294
2025-12-02T03:53:04.016Z,25.424116
2025-12-02T03:53:04.125Z,25.28294
2025-12-02T03:53:04.717Z,25.188824
2025-12-02T03:53:04.921Z,25.329998
2025-12-02T03:53:05.168Z,25.235882
2025-12-02T03:53:05.529Z,25.188824
2025-12-02T03:53:06.123Z,25.329998
2025-12-02T03:53:06.323Z,25.28294
2025-12-02T03:53:06.825Z,25.28294
2025-12-02T03:53:07.130Z,25.329998
2025-12-02T03:53:07.434Z,25.235882
2025-12-02T03:53:07.640Z,25.28294
2025-12-02T03:53:08.233Z,25.28294
2025-12-02T03:53:08.532Z,25.094704
2025-12-02T03:53:08.691Z,25.235882
2025-12-02T03:53:09.039Z,25.235882
2025-12-02T03:53:09.396Z,25.28294
2025-12-02T03:53:09.744Z,25.28294
2025-12-02T03:53:10.337Z,25.28294
2025-12-02T03:53:10.739Z,25.28294
2025-12-02T03:53:10.940Z,25.188824
2025-12-02T03:53:11.148Z,25.141764
2025-12-02T03:53:11.649Z,25.28294
2025-12-02T03:53:11.853Z,25.28294
2025-12-02T03:53:12.445Z,25.28294
2025-12-02T03:53:12.844Z,25.188824
2025-12-02T03:53:13.047Z,25.28294
2025-12-02T03:53:13.270Z,25.329998
2025-12-02T03:53:13.799Z,25.329998
2025-12-02T03:53:13.994Z,25.329998
2025-12-02T03:53:14.357Z,25.188824
2025-12-02T03:53:14.954Z,25.188824
2025-12-02T03:53:15.352Z,25.188824
2025-12-02T03:53:15.550Z,25.235882
2025-12-02T03:53:15.763Z,25.235882
2025-12-02T03:53:16.119Z,25.377058
2025-12-02T03:53:16.468Z,25.235882
2025-12-02T03:53:16.820Z,25.141764
2025-12-02T03:53:17.180Z,25.235882
2025-12-02T03:53:17.763Z,25.188824
2025-12-02T03:53:18.164Z,25.188824
2025-12-02T03:53:18.275Z,25.28294
2025-12-02T03:53:18.588Z,25.424116
2025-12-02T03:53:19.073Z,25.377058
2025-12-02T03:53:19.287Z,25.377058
2025-12-02T03:53:19.971Z,25.329998
2025-12-02T03:53:20.078Z,25.28294
2025-12-02T03:53:20.338Z,25.28294
2025-12-02T03:53:20.689Z,25.329998
2025-12-02T03:53:21.182Z,25.28294
2025-12-02T03:53:21.397Z,25.28294
2025-12-02T03:53:21.978Z,25.424116
2025-12-02T03:53:22.379Z,25.377058
2025-12-02T03:53:22.486Z,25.329998
2025-12-02T03:53:22.800Z,25.28294
2025-12-02T03:53:23.148Z,25.28294
2025-12-02T03:53:23.500Z,25.329998
2025-12-02T03:53:23.858Z,25.377058
2025-12-02T03:53:24.208Z,25.377058
2025-12-02T03:53:24.558Z,25.28294
2025-12-02T03:53:24.910Z,25.377058
2025-12-02T03:53:25.394Z,25.377058
2025-12-02T03:53:25.612Z,25.329998
2025-12-02T03:53:26.192Z,25.377058
2025-12-02T03:53:26.498Z,25.377058
2025-12-02T03:53:26.659Z,25.329998
2025-12-02T03:53:27.011Z,25.377058
2025-12-02T03:53:27.597Z,25.329998
2025-12-02T03:53:27.998Z,25.329998
2025-12-02T03:53:28.202Z,25.377058
2025-12-02T03:53:28.411Z,25.329998
2025-12-02T03:53:28.908Z,25.424116
2025-12-02T03:53:29.112Z,25.377058
2025-12-02T03:53:29.706Z,25.329998
2025-12-02T03:53:30.106Z,25.377058
2025-12-02T03:53:30.308Z,25.329998
2025-12-02T03:53:30.520Z,25.28294
2025-12-02T03:53:31.063Z,25.377058
2025-12-02T03:53:31.228Z,25.329998
2025-12-02T03:53:31.588Z,25.28294
2025-12-02T03:53:31.838Z,25.471176
2025-12-02T03:53:32.224Z,25.424116
2025-12-02T03:53:32.819Z,25.377058
2025-12-02T03:53:32.974Z,25.329998
2025-12-02T03:53:33.269Z,25.377058
2025-12-02T03:53:33.625Z,25.377058
2025-12-02T03:53:34.223Z,25.28294
2025-12-02T03:53:34.425Z,25.424116
2025-12-02T03:53:34.657Z,25.377058
2025-12-02T03:53:34.960Z,25.424116
2025-12-02T03:53:35.312Z,25.28294
2025-12-02T03:53:35.726Z,25.377058
2025-12-02T03:53:36.230Z,25.377058
2025-12-02T03:53:36.729Z,25.377058
2025-12-02T03:53:36.931Z,25.329998
2025-12-02T03:53:37.331Z,25.424116
2025-12-02T03:53:37.456Z,25.329998
2025-12-02T03:53:37.760Z,25.28294
2025-12-02T03:53:38.336Z,25.424116
2025-12-02T03:53:38.736Z,25.28294
2025-12-02T03:53:38.940Z,25.28294
2025-12-02T03:53:39.340Z,25.329998
2025-12-02T03:53:39.477Z,25.28294
2025-12-02T03:53:40.041Z,25.329998
2025-12-02T03:53:40.441Z,25.28294
2025-12-02T03:53:40.643Z,25.377058
2025-12-02T03:53:40.857Z,25.424116
2025-12-02T03:53:41.354Z,25.235882
2025-12-02T03:53:41.561Z,25.377058
2025-12-02T03:53:41.910Z,25.235882
2025-12-02T03:53:42.160Z,25.28294
2025-12-02T03:53:42.509Z,25.28294
2025-12-02T03:53:42.858Z,25.329998
2025-12-02T03:53:43.360Z,25.329998
2025-12-02T03:53:43.559Z,25.28294
2025-12-02T03:53:44.059Z,25.329998
2025-12-02T03:53:44.269Z,25.329998
2025-12-02T03:53:44.769Z,25.235882
2025-12-02T03:53:44.885Z,25.28294
2025-12-02T03:53:45.361Z,25.377058
2025-12-02T03:53:45.503Z,25.329998
2025-12-02T03:53:45.683Z,25.329998
2025-12-02T03:53:46.263Z,25.235882
2025-12-02T03:53:46.653Z,25.329998
2025-12-02T03:53:46.745Z,25.28294
2025-12-02T03:53:46.991Z,25.28294
2025-12-02T03:53:47.567Z,25.329998
2025-12-02T03:53:47.685Z,25.329998
2025-12-02T03:53:48.270Z,25.28294
2025-12-02T03:53:48.670Z,25.235882
2025-12-02T03:53:48.874Z,25.28294
2025-12-02T03:53:49.090Z,25.235882
2025-12-02T03:53:49.678Z,25.329998
2025-12-02T03:53:49.803Z,25.188824
2025-12-02T03:53:50.459Z,25.28294
2025-12-02T03:53:50.530Z,25.28294
2025-12-02T03:53:50.882Z,25.377058
2025-12-02T03:53:51.483Z,25.235882
2025-12-02T03:53:51.826Z,25.28294
2025-12-02T03:53:51.947Z,25.329998
2025-12-02T03:53:52.316Z,25.329998
2025-12-02T03:53:52.791Z,25.329998
2025-12-02T03:53:53.287Z,25.28294
2025-12-02T03:53:53.489Z,25.188824
2025-12-02T03:53:53.893Z,25.235882
2025-12-02T03:53:54.066Z,25.235882
2025-12-02T03:53:54.420Z,25.188824
2025-12-02T03:53:54.994Z,25.188824
2025-12-02T03:53:55.394Z,25.188824
2025-12-02T03:53:55.598Z,25.329998
2025-12-02T03:53:55.819Z,25.188824
2025-12-02T03:53:56.171Z,25.28294
2025-12-02T03:53:56.529Z,25.188824
2025-12-02T03:53:57.100Z,25.28294
2025-12-02T03:53:57.410Z,25.28294
2025-12-02T03:53:57.803Z,25.188824
2025-12-02T03:53:58.305Z,25.141764
2025-12-02T03:53:58.413Z,25.235882
2025-12-02T03:53:58.641Z,25.235882
2025-12-02T03:53:59.208Z,25.188824
2025-12-02T03:53:59.612Z,25.188824
2025-12-02T03:54:00.010Z,25.188824
2025-12-02T03:54:00.214Z,25.235882
2025-12-02T03:54:00.420Z,25.141764
2025-12-02T03:54:00.819Z,25.235882
2025-12-02T03:54:01.130Z,25.188824
2025-12-02T03:54:01.717Z,25.188824
2025-12-02T03:54:01.828Z,25.235882
2025-12-02T03:54:02.323Z,25.235882
2025-12-02T03:54:02.527Z,25.28294
2025-12-02T03:54:02.926Z,25.188824
2025-12-02T03:54:03.228Z,25.141764
2025-12-02T03:54:03.827Z,25.28294
2025-12-02T03:54:04.027Z,25.235882
2025-12-02T03:54:04.527Z,25.141764
2025-12-02T03:54:04.677Z,25.188824
2025-12-02T04:16:16.037Z,22.224117
2025-12-02T04:16:16.598Z,22.412352
2025-12-02T04:16:16.998Z,22.50647
2025-12-02T04:16:17.201Z,22.459412
2025-12-02T04:16:17.428Z,22.553528
2025-12-02T04:16:18.002Z,22.600586
2025-12-02T04:16:18.205Z,22.600586
2025-12-02T04:16:18.706Z,22.647646
2025-12-02T04:16:18.822Z,22.741764
2025-12-02T04:16:19.176Z,22.647646
2025-12-02T04:16:19.527Z,22.788822
2025-12-02T04:16:20.111Z,22.600586
2025-12-02T04:16:20.414Z,22.694706
2025-12-02T04:16:20.714Z,22.741764
2025-12-02T04:16:20.924Z,22.694706
2025-12-02T04:16:21.514Z,22.600586
2025-12-02T04:16:21.819Z,22.647646
2025-12-02T04:16:21.979Z,22.694706
2025-12-02T04:16:22.328Z,22.788822
2025-12-02T04:16:22.685Z,22.741764
2025-12-02T04:16:23.032Z,22.788822
2025-12-02T04:16:23.621Z,22.694706
2025-12-02T04:16:23.823Z,22.83588
2025-12-02T04:16:24.395Z,22.88294
2025-12-02T04:16:24.474Z,22.788822
2025-12-02T04:16:24.930Z,22.788822
2025-12-02T04:16:25.144Z,22.83588
2025-12-02T04:16:25.728Z,22.83588
2025-12-02T04:16:26.127Z,22.929998
2025-12-02T04:16:26.334Z,22.88294
2025-12-02T04:16:26.545Z,22.88294
2025-12-02T04:16:27.082Z,22.83588
2025-12-02T04:16:27.248Z,22.929998
2025-12-02T04:16:27.743Z,22.929998
2025-12-02T04:16:27.939Z,22.88294
2025-12-02T04:16:28.494Z,23.024117
2025-12-02T04:16:28.647Z,22.88294
2025-12-02T04:16:29.044Z,22.977058
2025-12-02T04:16:29.355Z,22.83588
2025-12-02T04:16:29.847Z,22.977058
2025-12-02T04:16:30.059Z,22.83588
2025-12-02T04:16:30.404Z,22.88294
2025-12-02T04:16:30.758Z,22.977058
2025-12-02T04:16:31.108Z,22.929998
2025-12-02T04:16:31.466Z,22.929998
2025-12-02T04:16:31.957Z,22.977058
2025-12-02T04:16:32.165Z,23.024117
2025-12-02T04:16:32.516Z,22.929998
2025-12-02T04:16:32.865Z,22.977058
2025-12-02T04:16:33.217Z,23.071175
2025-12-02T04:16:33.573Z,23.024117
2025-12-02T04:16:33.928Z,22.929998
2025-12-02T04:16:34.275Z,23.118233
2025-12-02T04:16:34.627Z,23.024117
2025-12-02T04:16:34.978Z,23.118233
2025-12-02T04:16:35.467Z,23.024117
2025-12-02T04:16:35.685Z,23.024117
2025-12-02T04:16:36.168Z,23.024117
2025-12-02T04:16:36.384Z,23.024117
2025-12-02T04:16:36.968Z,23.071175
2025-12-02T04:16:37.275Z,23.165293
2025-12-02T04:16:37.575Z,23.071175
2025-12-02T04:16:37.789Z,23.165293
2025-12-02T04:16:38.373Z,23.071175
2025-12-02T04:16:38.486Z,23.071175
2025-12-02T04:16:38.841Z,23.071175
2025-12-02T04:16:39.192Z,23.024117
2025-12-02T04:16:39.778Z,23.212353
2025-12-02T04:16:39.980Z,23.165293
2025-12-02T04:16:40.233Z,23.071175
2025-12-02T04:16:40.591Z,23.118233
2025-12-02T04:16:41.182Z,23.071175
2025-12-02T04:16:41.297Z,23.165293
2025-12-02T04:16:41.884Z,23.165293
2025-12-02T04:16:42.194Z,23.118233
2025-12-02T04:16:42.492Z,23.071175
2025-12-02T04:16:42.698Z,23.071175
2025-12-02T04:16:43.194Z,23.165293
2025-12-02T04:16:43.397Z,23.118233
2025-12-02T04:16:44.001Z,23.165293
2025-12-02T04:16:44.194Z,23.165293
2025-12-02T04:16:44.447Z,23.212353
2025-12-02T04:16:44.803Z,23.118233
2025-12-02T04:16:45.144Z,23.212353
2025-12-02T04:16:45.502Z,23.071175
2025-12-02T04:16:46.012Z,23.212353
2025-12-02T04:16:46.228Z,23.25941
2025-12-02T04:16:46.711Z,23.212353
2025-12-02T04:16:46.922Z,23.212353
2025-12-02T04:16:47.412Z,23.25941
2025-12-02T04:16:47.617Z,23.071175
2025-12-02T04:16:47.965Z,23.212353
2025-12-02T04:16:48.322Z,23.25941
2025-12-02T04:16:48.667Z,23.306469
2025-12-02T04:16:49.015Z,23.165293
2025-12-02T04:16:49.371Z,23.212353
2025-12-02T04:16:49.719Z,23.25941
2025-12-02T04:16:50.066Z,23.25941
2025-12-02T04:16:50.415Z,23.212353
2025-12-02T04:16:50.768Z,23.165293
2025-12-02T04:16:51.128Z,23.165293
2025-12-02T04:16:51.476Z,23.306469
2025-12-02T04:16:51.828Z,23.306469
2025-12-02T04:16:52.181Z,23.25941
2025-12-02T04:16:52.527Z,23.212353
2025-12-02T04:16:52.875Z,23.212353
2025-12-02T04:16:53.227Z,23.25941
2025-12-02T04:16:53.584Z,23.447647
2025-12-02T04:16:53.936Z,23.165293
2025-12-02T04:16:54.432Z,23.306469
2025-12-02T04:16:54.635Z,23.25941
2025-12-02T04:16:54.989Z,23.306469
2025-12-02T04:16:55.343Z,23.306469
2025-12-02T04:16:55.740Z,23.25941
2025-12-02T04:16:56.044Z,23.212353
2025-12-02T04:16:56.396Z,23.306469
2025-12-02T04:16:56.750Z,23.353527
2025-12-02T04:16:57.146Z,23.353527
2025-12-02T04:16:57.445Z,23.400587
2025-12-02T04:16:57.796Z,23.212353
2025-12-02T04:16:58.149Z,23.25941
2025-12-02T04:16:58.495Z,23.353527
2025-12-02T04:16:58.845Z,23.25941
2025-12-02T04:16:59.445Z,23.353527
2025-12-02T04:16:59.646Z,23.353527
2025-12-02T04:17:00.097Z,23.447647
2025-12-02T04:17:00.257Z,23.25941
2025-12-02T04:17:00.603Z,23.400587
2025-12-02T04:17:00.955Z,23.400587
2025-12-02T04:17:01.552Z,23.400587
2025-12-02T04:17:01.754Z,23.353527
2025-12-02T04:17:02.060Z,23.494705
2025-12-02T04:17:02.358Z,23.400587
2025-12-02T04:17:02.707Z,23.447647
2025-12-02T04:17:03.064Z,23.353527
2025-12-02T04:17:03.414Z,23.306469
2025-12-02T04:17:03.782Z,23.400587
2025-12-02T04:17:04.366Z,23.400587
2025-12-02T04:17:04.576Z,23.494705
2025-12-02T04:17:05.065Z,23.447647
2025-12-02T04:17:05.465Z,23.400587
2025-12-02T04:17:05.667Z,23.353527
2025-12-02T04:17:05.906Z,23.447647
2025-12-02T04:17:06.227Z,23.306469
2025-12-02T04:17:06.599Z,23.447647
2025-12-02T04:17:07.172Z,23.447647
2025-12-02T04:17:07.373Z,23.494705
2025-12-02T04:17:07.875Z,23.400587
2025-12-02T04:17:08.076Z,23.353527
2025-12-02T04:17:08.336Z,23.353527
2025-12-02T04:17:08.690Z,23.447647
2025-12-02T04:17:09.187Z,23.494705
2025-12-02T04:17:09.401Z,23.494705
2025-12-02T04:17:09.982Z,23.447647
2025-12-02T04:17:10.144Z,23.353527
2025-12-02T04:17:10.450Z,23.494705
2025-12-02T04:17:10.804Z,23.541763
2025-12-02T04:17:11.161Z,23.494705
2025-12-02T04:17:11.510Z,23.494705
2025-12-02T04:17:11.859Z,23.494705
2025-12-02T04:17:12.209Z,23.447647
2025-12-02T04:17:12.792Z,23.447647
2025-12-02T04:17:12.911Z,23.494705
2025-12-02T04:17:13.255Z,23.447647
2025-12-02T04:17:13.626Z,23.494705
2025-12-02T04:17:14.106Z,23.447647
2025-12-02T04:17:14.325Z,23.447647
2025-12-02T04:17:14.900Z,23.447647
2025-12-02T04:17:15.300Z,23.494705
2025-12-02T04:17:15.503Z,23.447647
2025-12-02T04:17:15.726Z,23.494705
2025-12-02T04:17:16.305Z,23.541763
2025-12-02T04:17:16.704Z,23.588821
2025-12-02T04:17:16.907Z,23.447647
2025-12-02T04:17:17.142Z,23.494705
2025-12-02T04:17:17.633Z,23.541763
2025-12-02T04:17:17.837Z,23.494705
2025-12-02T04:17:18.413Z,23.541763
2025-12-02T04:17:18.823Z,23.588821
2025-12-02T04:17:19.017Z,23.494705
2025-12-02T04:17:19.229Z,23.541763
2025-12-02T04:17:19.817Z,23.588821
2025-12-02T04:17:20.216Z,23.447647
2025-12-02T04:17:20.419Z,23.541763
2025-12-02T04:17:20.643Z,23.588821
2025-12-02T04:17:21.222Z,23.588821
2025-12-02T04:17:21.423Z,23.588821
2025-12-02T04:17:21.924Z,23.635881
2025-12-02T04:17:22.125Z,23.68294
2025-12-02T04:17:22.627Z,23.541763
2025-12-02T04:17:23.026Z,23.541763
2025-12-02T04:17:23.231Z,23.588821
2025-12-02T04:17:23.464Z,23.541763
2025-12-02T04:17:23.802Z,23.588821
2025-12-02T04:17:24.158Z,23.635881
2025-12-02T04:17:24.738Z,23.541763
2025-12-02T04:17:25.134Z,23.541763
2025-12-02T04:17:25.437Z,23.541763
2025-12-02T04:17:25.836Z,23.494705
2025-12-02T04:17:26.040Z,23.635881
2025-12-02T04:17:26.268Z,23.541763
2025-12-02T04:17:26.615Z,23.635881
2025-12-02T04:17:26.962Z,23.68294
2025-12-02T04:17:27.543Z,23.588821
2025-12-02T04:17:28.147Z,23.635881
2025-12-02T04:17:28.357Z,23.588821
2025-12-02T04:17:28.950Z,23.541763
2025-12-02T04:17:29.349Z,23.68294
2025-12-02T04:17:29.559Z,23.635881
2025-12-02T04:17:29.768Z,23.68294
2025-12-02T04:17:30.301Z,23.635881
2025-12-02T04:17:30.471Z,23.635881
2025-12-02T04:17:31.057Z,23.635881
2025-12-02T04:17:31.456Z,23.588821
2025-12-02T04:17:31.659Z,23.68294
2025-12-02T04:17:31.869Z,23.73
2025-12-02T04:17:32.462Z,23.588821
2025-12-02T04:17:32.663Z,23.635881
2025-12-02T04:17:33.074Z,23.68294
2025-12-02T04:17:33.273Z,23.68294
2025-12-02T04:17:33.867Z,23.635881
2025-12-02T04:17:34.265Z,23.635881
2025-12-02T04:17:34.470Z,23.824116
2025-12-02T04:17:34.686Z,23.635881
2025-12-02T04:17:35.046Z,23.588821
2025-12-02T04:17:35.397Z,23.68294
2025-12-02T04:17:35.973Z,23.73
2025-12-02T04:17:36.374Z,23.635881
2025-12-02T04:17:36.577Z,23.588821
2025-12-02T04:17:36.798Z,23.68294
2025-12-02T04:17:37.146Z,23.68294
2025-12-02T04:17:37.496Z,23.68294
2025-12-02T04:17:38.083Z,23.635881
2025-12-02T04:17:38.483Z,23.635881
2025-12-02T04:17:38.685Z,23.635881
2025-12-02T04:17:38.900Z,23.635881
2025-12-02T04:17:39.390Z,23.588821
2025-12-02T04:17:39.603Z,23.588821
2025-12-02T04:17:40.191Z,23.777058
2025-12-02T04:17:40.588Z,23.68294
2025-12-02T04:17:40.696Z,23.68294
2025-12-02T04:17:40.995Z,23.73
2025-12-02T04:17:41.346Z,23.73
2025-12-02T04:17:41.702Z,23.635881
2025-12-02T04:17:42.296Z,23.68294
2025-12-02T04:17:42.695Z,23.73
2025-12-02T04:17:42.898Z,23.68294
2025-12-02T04:17:43.107Z,23.73
2025-12-02T04:17:43.701Z,23.68294
2025-12-02T04:17:43.818Z,23.68294
2025-12-02T04:17:44.174Z,23.635881
2025-12-02T04:25:14.890Z,22.412352
2025-12-02T04:25:15.471Z,22.50647
2025-12-02T04:25:15.591Z,22.600586
2025-12-02T04:25:15.943Z,22.647646
2025-12-02T04:25:16.304Z,22.600586
2025-12-02T04:25:16.650Z,22.647646
2025-12-02T04:25:17.000Z,22.694706
2025-12-02T04:25:17.498Z,22.83588
2025-12-02T04:25:17.703Z,22.694706
2025-12-02T04:25:18.054Z,22.83588
2025-12-02T04:25:18.406Z,22.788822
2025-12-02T04:25:18.750Z,22.788822
2025-12-02T04:25:19.103Z,22.88294
2025-12-02T04:25:19.699Z,22.83588
2025-12-02T04:25:19.805Z,22.929998
2025-12-02T04:25:20.405Z,22.88294
2025-12-02T04:25:20.601Z,22.929998
2025-12-02T04:25:21.103Z,22.788822
2025-12-02T04:25:21.305Z,22.88294
2025-12-02T04:25:21.713Z,22.83588
2025-12-02T04:25:21.914Z,22.88294
2025-12-02T04:25:22.414Z,22.977058
2025-12-02T04:25:22.614Z,22.929998
2025-12-02T04:25:23.412Z,22.977058
2025-12-02T04:25:23.613Z,22.929998
2025-12-02T04:25:23.718Z,22.977058
2025-12-02T04:25:24.021Z,22.88294
2025-12-02T04:25:24.722Z,22.929998
2025-12-02T04:25:24.943Z,22.977058
2025-12-02T04:25:25.069Z,22.977058
2025-12-02T04:25:25.425Z,22.977058
2025-12-02T04:25:25.928Z,23.024117
2025-12-02T04:25:26.449Z,23.024117
2025-12-02T04:25:26.621Z,22.977058
2025-12-02T04:25:26.831Z,23.118233
2025-12-02T04:25:27.426Z,23.071175
2025-12-02T04:25:27.661Z,23.024117
2025-12-02T04:25:28.161Z,23.071175
2025-12-02T04:25:28.239Z,23.071175
2025-12-02T04:25:28.784Z,23.024117
2025-12-02T04:25:29.077Z,23.118233
2025-12-02T04:25:29.612Z,22.977058
2025-12-02T04:25:29.718Z,23.118233
2025-12-02T04:25:30.256Z,23.118233
2025-12-02T04:25:30.341Z,23.071175
2025-12-02T04:25:30.842Z,23.071175
2025-12-02T04:25:31.250Z,23.165293
2025-12-02T04:25:31.543Z,23.024117
2025-12-02T04:25:32.142Z,23.118233
2025-12-02T04:25:32.364Z,23.071175
2025-12-02T04:25:32.458Z,23.165293
2025-12-02T04:25:33.072Z,23.165293
2025-12-02T04:25:33.251Z,23.118233
2025-12-02T04:25:33.746Z,23.118233
2025-12-02T04:25:34.052Z,23.165293
2025-12-02T04:25:34.471Z,23.118233
2025-12-02T04:25:34.752Z,23.212353
2025-12-02T04:25:35.169Z,23.212353
2025-12-02T04:25:35.302Z,23.165293
2025-12-02T04:25:35.976Z,23.118233
2025-12-02T04:25:36.118Z,23.071175
2025-12-02T04:25:36.583Z,23.25941
2025-12-02T04:25:36.727Z,23.165293
2025-12-02T04:25:37.015Z,23.165293
2025-12-02T04:25:37.381Z,23.212353
2025-12-02T04:25:37.857Z,23.212353
2025-12-02T04:25:38.074Z,23.212353
2025-12-02T04:25:38.780Z,23.165293
2025-12-02T04:25:38.975Z,23.25941
2025-12-02T04:25:39.378Z,23.165293
2025-12-02T04:25:39.475Z,23.165293
2025-12-02T04:25:39.821Z,23.165293
2025-12-02T04:25:40.176Z,23.165293
2025-12-02T04:25:40.772Z,23.25941
2025-12-02T04:25:40.973Z,23.25941
2025-12-02T04:25:41.481Z,23.212353
2025-12-02T04:25:41.584Z,23.212353
2025-12-02T04:25:42.177Z,23.212353
2025-12-02T04:25:42.284Z,23.400587
2025-12-02T04:25:42.880Z,23.212353
2025-12-02T04:25:43.279Z,23.212353
2025-12-02T04:25:43.483Z,23.212353
2025-12-02T04:25:43.691Z,23.25941
2025-12-02T04:25:44.284Z,23.25941
2025-12-02T04:25:44.393Z,23.25941
2025-12-02T04:25:44.990Z,23.25941
2025-12-02T04:25:45.386Z,23.400587
2025-12-02T04:25:45.589Z,23.353527
2025-12-02T04:25:45.801Z,23.25941
2025-12-02T04:25:46.397Z,23.212353
2025-12-02T04:25:46.791Z,23.400587
2025-12-02T04:25:46.996Z,23.212353
2025-12-02T04:25:47.211Z,23.306469
2025-12-02T04:25:47.796Z,23.25941
2025-12-02T04:25:47.991Z,23.25941
2025-12-02T04:25:48.255Z,23.212353
2025-12-02T04:25:48.598Z,23.306469
2025-12-02T04:25:49.201Z,23.400587
2025-12-02T04:25:49.406Z,23.25941
2025-12-02T04:25:49.904Z,23.212353
2025-12-02T04:25:50.207Z,23.353527
2025-12-02T04:25:50.606Z,23.353527
2025-12-02T04:25:50.807Z,23.353527
2025-12-02T04:25:51.213Z,23.400587
2025-12-02T04:25:51.413Z,23.400587
