2025-12-02T05:21:46.698Z,-0.001953125
2025-12-02T05:21:47.194Z,0.00048828125
2025-12-02T05:21:47.595Z,-0.0017089844
2025-12-02T05:21:47.800Z,-0.001953125
2025-12-02T05:21:48.298Z,-0.0014648438
2025-12-02T05:21:48.663Z,0.0048828125
2025-12-02T05:21:48.795Z,0.0009765625
2025-12-02T05:21:49.181Z,-0.005859375
2025-12-02T05:21:49.534Z,-0.0029296875
2025-12-02T05:21:49.911Z,0.004638672
2025-12-02T05:21:50.410Z,-0.009033203
2025-12-02T05:21:50.646Z,-0.0056152344
2025-12-02T05:21:51.019Z,-0.0068359375
2025-12-02T05:21:51.383Z,-0.004638672
2025-12-02T05:21:51.762Z,0.0012207031
2025-12-02T05:21:52.144Z,-0.0041503906
2025-12-02T05:21:52.714Z,0.005859375
2025-12-02T05:21:53.116Z,-0.0029296875
2025-12-02T05:21:53.518Z,-0.0041503906
2025-12-02T05:21:53.631Z,-0.004638672
2025-12-02T05:21:53.996Z,-0.004638672
2025-12-02T05:21:54.353Z,-0.00390625
2025-12-02T05:21:54.733Z,-0.0041503906
2025-12-02T05:21:55.330Z,-0.0026855469
2025-12-02T05:21:55.460Z,-0.0024414062
2025-12-02T05:21:55.836Z,-0.005859375
2025-12-02T05:21:56.426Z,-0.0014648438
2025-12-02T05:21:56.828Z,-0.0048828125
2025-12-02T05:21:57.228Z,-0.006591797
2025-12-02T05:21:57.430Z,-0.0017089844
2025-12-02T05:21:57.931Z,-0.005859375
2025-12-02T05:21:58.061Z,-0.0036621094
2025-12-02T05:21:58.440Z,0.0009765625
2025-12-02T05:21:58.808Z,0.0017089844
2025-12-02T05:21:59.173Z,0.0007324219
2025-12-02T05:21:59.544Z,0.00048828125
2025-12-02T05:22:00.080Z,-0.0063476562
2025-12-02T05:22:00.286Z,-0.0034179688
2025-12-02T05:22:00.665Z,-0.0073242188
2025-12-02T05:22:01.244Z,-0.0034179688
2025-12-02T05:22:01.646Z,-0.0041503906
2025-12-02T05:22:02.046Z,-0.0031738281
2025-12-02T05:22:02.234Z,-0.0043945312
2025-12-02T05:22:02.514Z,0.0075683594
2025-12-02T05:22:02.899Z,-0.0009765625
2025-12-02T05:22:03.274Z,-0.0053710938
2025-12-02T05:22:03.852Z,-0.057373047
2025-12-02T05:22:04.253Z,0.064453125
2025-12-02T05:22:04.391Z,-0.09887695
2025-12-02T05:22:04.666Z,-0.1105957
2025-12-02T05:22:05.157Z,0.2019043
2025-12-02T05:22:05.573Z,-0.11376953
2025-12-02T05:22:05.721Z,0.0041503906
2025-12-02T05:22:05.994Z,-0.034423828
2025-12-02T05:22:06.394Z,0.0087890625
2025-12-02T05:22:06.796Z,0.02368164
2025-12-02T05:22:07.194Z,0.0017089844
2025-12-02T05:22:07.597Z,0.02368164
2025-12-02T05:22:07.998Z,0.026367188
2025-12-02T05:22:08.393Z,0.026123047
2025-12-02T05:22:08.843Z,0.026123047
2025-12-02T05:22:09.176Z,0.0043945312
2025-12-02T05:22:09.774Z,0.028076172
2025-12-02T05:22:10.177Z,-0.0126953125
2025-12-02T05:22:10.576Z,-0.0048828125
2025-12-02T05:22:10.778Z,-0.0007324219
2025-12-02T05:22:11.083Z,0.048095703
2025-12-02T05:22:11.413Z,0.014892578
2025-12-02T05:22:12.081Z,-0.026611328
2025-12-02T05:22:12.283Z,-0.13671875
2025-12-02T05:22:12.684Z,0.1171875
2025-12-02T05:22:13.185Z,-0.10546875
2025-12-02T05:22:13.306Z,-0.10839844
2025-12-02T05:22:13.707Z,0.21411133
2025-12-02T05:22:14.195Z,0.029052734
2025-12-02T05:22:14.390Z,-0.017822266
2025-12-02T05:22:14.996Z,-0.012451172
2025-12-02T05:22:15.329Z,0.07128906
2025-12-02T05:22:15.506Z,-0.026367188
2025-12-02T05:22:16.097Z,0.061767578
2025-12-02T05:22:16.496Z,0.029541016
2025-12-02T05:22:16.803Z,0.07421875
2025-12-02T05:22:17.200Z,0.05029297
2025-12-02T05:22:17.507Z,0.014160156
2025-12-02T05:22:17.906Z,-0.12231445
2025-12-02T05:22:18.403Z,0.25854492
2025-12-02T05:22:18.805Z,-0.0031738281
2025-12-02T05:22:19.008Z,-0.099609375
2025-12-02T05:22:19.607Z,0.23144531
2025-12-02T05:22:19.713Z,0.033691406
2025-12-02T05:22:20.034Z,0.021484375
2025-12-02T05:22:20.516Z,-0.030273438
2025-12-02T05:22:21.014Z,-0.08251953
2025-12-02T05:22:21.417Z,0.04321289
2025-12-02T05:22:21.615Z,0.056152344
2025-12-02T05:22:21.895Z,-0.06713867
2025-12-02T05:22:22.265Z,-0.13671875
2025-12-02T05:22:22.641Z,-0.036376953
2025-12-02T05:22:23.220Z,-0.0056152344
2025-12-02T05:22:23.622Z,0.021484375
2025-12-02T05:22:23.765Z,0.0021972656
2025-12-02T05:22:24.136Z,-0.0034179688
2025-12-02T05:22:24.726Z,-0.017333984
2025-12-02T05:22:24.899Z,0.004638672
2025-12-02T05:22:25.262Z,0.0043945312
2025-12-02T05:22:25.645Z,0.0031738281
2025-12-02T05:22:26.012Z,-0.0041503906
2025-12-02T05:22:26.633Z,-0.0087890625
2025-12-02T05:22:27.034Z,-0.0021972656
2025-12-02T05:22:27.234Z,0.0043945312
2025-12-02T05:22:27.542Z,-0.00048828125
2025-12-02T05:22:27.873Z,-0.0031738281
2025-12-02T05:22:28.257Z,0.0043945312
2025-12-02T05:22:28.634Z,-0.005859375
2025-12-02T05:22:29.012Z,0.0007324219
2025-12-02T05:22:29.546Z,0.00024414062
2025-12-02T05:22:29.762Z,0.00024414062
2025-12-02T05:22:30.132Z,0.0009765625
2025-12-02T05:22:30.516Z,-0.0063476562
2025-12-02T05:22:31.052Z,0.005126953
2025-12-02T05:22:31.264Z,-0.0021972656
2025-12-02T05:22:31.851Z,0.0087890625
2025-12-02T05:22:32.162Z,0.00024414062
2025-12-02T05:22:32.382Z,-0.00390625
2025-12-02T05:22:32.755Z,-0.0026855469
2025-12-02T05:22:33.356Z,0.0075683594
2025-12-02T05:22:33.496Z,-0.011474609
2025-12-02T05:22:33.864Z,0.0007324219
2025-12-02T05:22:34.364Z,-0.0021972656
2025-12-02T05:22:34.607Z,-0.007080078
2025-12-02T05:22:35.086Z,-0.0014648438
2025-12-02T05:22:35.565Z,0.00024414062
2025-12-02T05:22:35.968Z,0.0014648438
2025-12-02T05:22:36.272Z,-0.00390625
2025-12-02T05:22:36.491Z,0.0056152344
2025-12-02T05:22:36.976Z,0.0041503906
2025-12-02T05:22:37.227Z,-0.0014648438
2025-12-02T05:22:37.603Z,0.0029296875
2025-12-02T05:22:37.978Z,0.0043945312
2025-12-02T05:22:38.575Z,0.0017089844
2025-12-02T05:22:38.714Z,-0.0007324219
2025-12-02T05:22:39.088Z,0.0029296875
2025-12-02T05:22:39.681Z,0.0024414062
2025-12-02T05:22:40.079Z,0.0024414062
2025-12-02T05:22:40.385Z,0.0017089844
2025-12-02T05:22:40.690Z,-0.005859375
2025-12-02T05:22:40.946Z,-0.00390625
2025-12-02T05:22:41.324Z,-0.0021972656
2025-12-02T05:22:41.704Z,-0.0009765625
2025-12-02T05:22:42.287Z,0.0017089844
2025-12-02T05:22:42.689Z,0.0024414062
2025-12-02T05:22:42.836Z,-0.0043945312
2025-12-02T05:22:43.199Z,-0.0024414062
2025-12-02T05:22:43.893Z,-0.0024414062
2025-12-02T05:22:44.093Z,-0.0017089844
2025-12-02T05:22:44.314Z,-0.0012207031
2025-12-02T05:22:44.984Z,-0.0009765625
2025-12-02T05:22:45.062Z,-0.004638672
2025-12-02T05:22:45.438Z,-0.0063476562
2025-12-02T05:22:45.830Z,0.00024414062
2025-12-02T05:22:46.401Z,0.009277344
2025-12-02T05:22:46.805Z,-0.0012207031
2025-12-02T05:22:47.203Z,-0.0061035156
2025-12-02T05:22:47.309Z,0.0007324219
2025-12-02T05:22:47.815Z,0.0007324219
2025-12-02T05:22:48.052Z,-0.00390625
2025-12-02T05:22:48.429Z,-0.0026855469
2025-12-02T05:22:49.010Z,-0.0056152344
2025-12-02T05:22:49.345Z,0.0017089844
2025-12-02T05:22:49.543Z,0.00048828125
2025-12-02T05:22:50.218Z,0.0021972656
2025-12-02T05:22:50.321Z,0.00390625
2025-12-02T05:22:50.652Z,-0.0075683594
2025-12-02T05:22:51.034Z,-0.0021972656
2025-12-02T05:22:51.523Z,0.0012207031
2025-12-02T05:22:51.925Z,-0.00390625
2025-12-02T05:22:52.156Z,-0.00390625
2025-12-02T05:22:52.537Z,-0.0061035156
2025-12-02T05:22:53.125Z,-0.0031738281
2025-12-02T05:22:53.527Z,-0.0024414062
2025-12-02T05:22:53.672Z,0.0014648438
2025-12-02T05:22:54.037Z,0.0009765625
2025-12-02T05:22:54.414Z,-0.00024414062
2025-12-02T05:22:54.941Z,0.0026855469
2025-12-02T05:22:55.164Z,-0.0009765625
2025-12-02T05:22:55.545Z,-0.0009765625
2025-12-02T05:22:55.912Z,-0.007080078
2025-12-02T05:22:56.536Z,0.00024414062
2025-12-02T05:22:56.938Z,-0.0012207031
2025-12-02T05:22:57.239Z,-0.0031738281
2025-12-02T05:25:51.133Z,-0.005859375
2025-12-02T05:25:51.658Z,-0.005859375
2025-12-02T05:25:51.871Z,-0.00024414062
2025-12-02T05:25:52.766Z,0.0043945312
2025-12-02T05:25:52.767Z,0.0036621094
2025-12-02T05:25:53.069Z,0.030761719
2025-12-02T05:25:53.326Z,0.13208008
2025-12-02T05:25:53.709Z,-0.06323242
2025-12-02T05:25:54.365Z,-0.041992188
2025-12-02T05:25:54.510Z,0.01586914
2025-12-02T05:25:55.071Z,-0.111572266
2025-12-02T05:25:55.481Z,-0.12060547
2025-12-02T05:25:55.748Z,0.053710938
2025-12-02T05:25:56.039Z,-0.27368164
2025-12-02T05:25:56.668Z,0.16870117
2025-12-02T05:25:56.872Z,-0.14770508
2025-12-02T05:25:57.271Z,-0.16723633
2025-12-02T05:25:57.576Z,0.078125
2025-12-02T05:25:57.728Z,-0.032714844
2025-12-02T05:25:58.002Z,0.06347656
2025-12-02T05:25:58.381Z,0.014892578
2025-12-02T05:25:58.878Z,-0.2319336
2025-12-02T05:25:59.079Z,0.17578125
2025-12-02T05:25:59.200Z,0.1574707
2025-12-02T05:25:59.483Z,-0.43920898
2025-12-02T05:25:59.745Z,0.02368164
2025-12-02T05:26:00.281Z,-0.078125
2025-12-02T05:26:00.395Z,0.033203125
2025-12-02T05:26:00.796Z,-0.026367188
2025-12-02T05:26:01.057Z,-0.053955078
2025-12-02T05:26:01.686Z,0.018798828
2025-12-02T05:26:01.991Z,0.057861328
2025-12-02T05:26:02.199Z,0.012939453
2025-12-02T05:26:02.792Z,0.016113281
2025-12-02T05:26:03.193Z,0.005126953
2025-12-02T05:26:03.592Z,0.0009765625
2025-12-02T05:26:03.794Z,0.0068359375
2025-12-02T21:50:03.769Z,-0.00390625
2025-12-02T21:50:03.982Z,-0.00048828125
2025-12-02T21:50:04.563Z,0.0017089844
2025-12-02T21:50:04.963Z,0.00024414062
2025-12-02T21:50:05.096Z,-0.0031738281
2025-12-02T21:50:05.468Z,-0.008300781
2025-12-02T21:50:05.980Z,0.0007324219
2025-12-02T21:50:06.373Z,-0.001953125
2025-12-02T21:50:06.879Z,-0.004638672
2025-12-02T21:50:06.979Z,-0.0056152344
2025-12-02T21:50:07.568Z,-0.0036621094
2025-12-02T21:50:07.970Z,-0.004638672
2025-12-02T21:50:08.367Z,-0.0026855469
2025-12-02T21:50:08.575Z,-0.004638672
2025-12-02T21:50:09.077Z,0.0009765625
2025-12-02T21:50:09.472Z,-0.005859375
2025-12-02T21:50:09.679Z,-0.0029296875
2025-12-02T21:50:10.082Z,-0.0007324219
2025-12-02T21:50:10.325Z,-0.0036621094
2025-12-02T21:50:10.980Z,-0.008544922
